t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z,2D_distance,2D_length,2D_wide,2D_area,3D_distance,3D_length,3D_wide,3D_height,3D_volume,action
225,189.46878998851724,63.34186396105862,211.9655172413793,131.0,166.55172413793105,8.0,273.4472835146551,525.749499090724,2646.1869106951726,487.67108049068963,-103.22948482117243,2676.1869106951726,60.10032561730001,1027.4986993199998,2616.1869106951726,11.401056115316216,123.0,45.413793103448256,5585.896551724136,119.08767356633189,427.5707548733896,1130.7281841411723,60.0,29007978.194991484,t_sit_stand
226,189.76787160233337,63.44169197082333,212.2,131.0,166.86666666666667,8.0,276.4364390055,525.2192545573332,2648.1943440753334,490.24532267250004,-103.3069183349333,2678.1943440753334,63.04235661825333,1028.287117513,2618.1943440753334,11.199763654674037,123.0,45.333333333333314,5575.999999999997,117.29558747296028,427.2029660542467,1131.5940358479334,60.0,29005219.70901196,t_sit_stand
227,189.90846579421432,63.892314365932144,213.0,131.0,166.0,8.0,278.6551633562857,522.7512098039642,2656.920070103571,499.3729956491785,-103.6435007368214,2686.920070103571,55.27043587820357,1031.7141026089287,2626.920070103571,10.178269666683285,123.0,47.0,5781.0,108.18450604292673,444.10255977097495,1135.35760334575,60.0,30252913.07407721,p_stand
228,189.63519795748147,63.72742363258148,212.7037037037037,131.0,166.8148148148148,8.0,275.4460121436666,523.0294505932224,2650.5484031396304,495.40084047674077,-103.39772259748149,2680.5484031396304,62.618338973437034,1029.2116518381479,2620.5484031396304,10.899000882199203,123.0,45.888888888888886,5644.333333333333,114.67480581157122,432.7825015033037,1132.6093744356294,60.0,29410411.09766062,p_stand
229,189.54996914329635,63.67610309741482,212.7037037037037,131.0,166.44444444444446,8.0,274.5754304108149,523.357225206185,2649.792724609629,495.2643590856296,-103.36857378914816,2679.792724609629,59.20088732684445,1028.9148627388888,2619.792724609629,10.913991427391615,123.0,46.25925925925924,5689.888888888886,114.78262140759125,436.06347175878517,1132.2834365280369,60.0,29624846.78084303,p_stand
230,189.58892085637925,63.51206246737241,212.93103448275863,131.0,167.17241379310346,8.0,274.8375633502069,524.6919008452758,2648.83259529931,497.2221616547585,-103.33153928551725,2678.83259529931,65.86564846697587,1028.5377786565518,2618.83259529931,11.54335491985772,123.0,45.758620689655174,5628.310344827586,120.6221464194042,431.35651318778264,1131.869317942069,60.0,29294352.142303478,p_stand
231,189.41795188494737,63.253610711352636,213.0,130.89473684210526,167.47368421052633,8.0,273.3465190687369,527.2781372070527,2649.7647255342104,498.04315185547364,-102.37786865234736,2679.7647255342104,68.6562552201158,1028.903866415263,2619.7647255342104,12.182269612696658,122.89473684210526,45.52631578947367,5594.944598337948,126.60909464056238,429.38689663535786,1131.2817350676105,60.0,29145453.20645666,p_stand
232,186.99343566886668,64.12103500366666,211.53333333333333,137.26666666666668,161.73333333333332,8.0,247.17533467613336,511.7487650553333,2611.2119466133327,477.23620402019986,-159.8144989014,2641.2119466133327,15.777090072633337,1013.7623860682,2581.2119466133327,15.608549072541493,129.26666666666668,49.80000000000001,6437.480000000002,156.9196908733279,461.45911394756655,1173.5768849696,60.0,32493464.969245017,p_stand
233,183.93142016179317,76.0883554919069,210.86206896551724,137.89655172413794,151.72413793103448,21.03448275862069,212.7937411603448,390.4478349356551,2535.358482623793,457.5528217184826,-160.99732234562066,2565.358482623793,-72.67691684593447,869.4656561489654,2505.358482623793,3.6376794306168634,116.86206896551724,59.13793103448276,6910.980975029726,45.63179405889787,530.2297385644171,1030.462978494586,60.0,32782926.94124969,p_stand
234,183.21034567692854,84.35599245343573,210.85714285714286,138.71428571428572,143.71428571428572,41.42857142857143,206.93682861328574,317.78471374507143,2542.5211530414285,458.78089468821423,-168.82552773607145,2572.5211530414285,-143.48864637092856,692.2443062919286,2512.5211530414285,2.6523078047497464,97.28571428571429,67.14285714285714,6532.040816326531,35.009928034002996,602.2695410591427,861.0698340280001,60.0,31115768.02559495,t_bend
235,183.5773176713182,84.37629838423636,211.0,138.63636363636363,144.0,42.72727272727273,210.8245703956818,318.53625765709086,2549.93684526,461.39595309172734,-168.6042771774091,2579.93684526,-141.3852962146818,682.8194746537728,2519.93684526,3.341660805940016,95.9090909090909,67.0,6425.909090909091,41.03095600462177,602.7812493064091,851.4237518311819,60.0,30793336.369076993,t_bend
236,183.81837781262496,84.91419633229167,210.41666666666666,138.66666666666666,143.91666666666666,43.583333333333336,213.32197761541667,314.22998809816664,2554.048736573751,456.83841705324994,-169.148054758625,2584.048736573751,-142.34960110975,676.3646240234168,2524.048736573751,2.5243097727063315,95.08333333333331,66.5,6323.041666666665,33.611570566299406,599.1880181629999,845.5126787820418,60.0,30397263.979866046,p_bent
237,185.454483032,83.5593566895,211.0,137.0,148.0,38.0,228.678253174,327.375793457,2561.92285156,463.539550781,-154.513137817,2591.92285156,-106.543296814,728.046020508,2531.92285156,0.25363526002560377,99.0,63.0,6237.0,13.645432372010873,570.082847595,882.559158325,60.0,30187910.288937744,p_bent
238,184.85655857980768,80.89793601402693,212.15384615384616,137.69230769230768,150.30769230769232,31.23076923076923,222.99945068369232,350.6747107873846,2558.1381835938464,473.36451369073075,-160.56003159749997,2588.1381835938464,-85.96347075239616,786.7043597882307,2528.1381835938464,2.512162116303948,106.46153846153845,61.84615384615384,6584.236686390532,34.80005748529527,559.3279844431269,947.2643913857307,60.0,31789888.966111563,p_bent
239,184.8559282091111,68.84145326967779,208.7037037037037,138.77777777777777,158.74074074074073,8.0,220.46225314666668,453.7849573206296,2529.526674624445,437.12909387655554,-168.535848547,2559.526674624445,-11.069260491262964,981.6807770906295,2499.526674624445,7.681093193246539,130.77777777777777,49.96296296296296,6534.0452674897115,82.4239143959195,448.1983543678185,1150.2166256376295,60.0,30931511.92663744,p_bent
240,186.90763364521428,68.97129712785359,209.78571428571428,139.0,163.64285714285714,8.0,238.88432475503572,453.02478572307155,2531.6956961489295,447.2358049666072,-170.6772095816072,2561.6956961489295,31.96434681755714,982.532647269143,2501.695696148928,8.411974326496662,131.0,46.14285714285714,6044.714285714285,88.9733563382465,415.27145814905003,1153.2098568507502,60.000000000001364,28733708.32837675,t_straighten
241,187.1769719616552,68.62198849382759,209.3448275862069,139.0,164.20689655172413,8.0,242.63894548093103,458.7085886988621,2546.0374882144824,445.74598536,-171.63275620027585,2576.0374882144824,37.116633448106896,988.1653442384485,2516.0374882144824,8.958860510161855,131.0,45.13793103448276,5913.068965517242,94.19605175573292,408.62935191189314,1159.7981004387243,60.0,28435652.76785524,p_stand
242,186.75299337621738,68.22248707646955,209.08695652173913,139.0,163.47826086956522,8.0,239.01377138882614,462.5905403470001,2547.767620583913,443.7148026176957,-171.74803095278259,2577.767620583913,30.70773282257826,988.8448459791304,2517.767620583913,9.654047274912799,131.0,45.60869565217391,5974.739130434782,100.4480819814703,413.00706979511745,1160.592876931913,60.0,28759983.799604084,p_stand
243,186.11092631033333,67.85724894203334,209.0,140.33333333333334,162.0,8.0,233.38546752966667,466.06489054366665,2548.9107259133334,443.1256103513333,-183.8465016683333,2578.9107259133334,17.666028340666667,989.2937825523333,2518.9107259133334,11.473733568700197,132.33333333333334,47.0,6219.666666666667,116.82765759537949,425.4595820106666,1173.1402842206667,60.0,29947426.497863967,p_stand
244,188.52004519390906,74.62425682762273,214.8181818181818,143.0,164.8181818181818,10.454545454545455,248.76161332568182,396.11202309350006,2487.663219104546,483.85186212722726,-203.04349725904547,2517.6632191045455,41.47110167416819,944.1682628284999,2457.663219104546,4.851588704685909,132.54545454545453,50.0,6627.272727272727,57.60961226382756,442.38076045305905,1147.2117600875454,59.999999999999545,30450264.64969301,p_stand
245,181.83793385827778,113.76596196502777,209.11111111111111,165.0,156.66666666666666,52.111111111111114,192.99467213944445,55.07805871960001,2511.5522732216673,438.42206827811117,-400.69095611572226,2541.5522732216673,-28.71406152514444,590.7004903157778,2481.552273221667,8.554186521967118,112.88888888888889,52.44444444444446,5920.395061728396,61.95351158583594,467.1361298032556,991.3914464315001,60.000000000000455,27786885.804363962,p_stand
246,175.05729484558333,120.42404715216666,204.0,171.0,151.5,59.666666666666664,127.64859676362501,-3.6232133706358334,2415.896636961667,377.463895161875,-437.424101511625,2445.896636961667,-71.019892374675,504.7332725524584,2385.896636961667,6.8926103573349735,111.33333333333334,52.5,5845.000000000001,45.13320747452417,448.48378753655,942.1573740640833,60.0,25352538.454545014,t_stand_kneel
247,178.33070518852378,120.38556453161904,206.14285714285714,170.71428571428572,154.0,59.523809523809526,158.24603126161907,-3.3283538392613328,2461.6773739780956,403.1818774995238,-443.10955374580954,2491.6773739780956,-51.16252663022858,515.6961742581427,2431.6773739780956,8.04278038656767,111.1904761904762,52.14285714285714,5797.789115646258,56.197781713006236,454.3444041297524,958.8057280039523,60.0,26137681.029968947,p_kneel
248,182.7987637726956,119.90314118752175,210.1304347826087,170.65217391304347,154.6086956521739,58.0,201.5116079579565,0.8858753481653044,2515.4436035165218,447.930463707913,-452.0501350734349,2545.4436035165218,-46.93035971599999,540.368567425261,2485.4436035165218,10.37869718435526,112.65217391304347,55.52173913043478,6254.64461247637,78.19639153487174,494.860823423913,992.4187024986959,60.0,29466548.177987758,p_kneel
249,187.7079277039375,118.11505270012502,214.625,167.625,155.0,58.125,251.0303421019375,17.058014988893127,2583.585220336875,500.6663532255625,-436.53207588199996,2613.585220336875,-44.81236505508125,554.071182251,2553.585220336875,11.973349297655027,109.5,59.625,6528.9375,95.22972827092087,545.4787182806438,990.6032581329999,60.0,32421179.734261114,p_kneel
250,182.2800100226316,91.62667565595788,213.10526315789474,144.05263157894737,155.68421052631578,38.526315789473685,191.5292607356842,242.85438698213684,2449.5631167773686,461.9027324475263,-209.73363775947368,2479.5631167773686,-36.4615920217421,689.6127881502105,2419.5631167773686,1.4283271873031396,105.52631578947368,57.42105263157896,6059.432132963991,25.584069554739074,498.3643244692684,899.3464259096842,60.0,26892130.440739844,p_kneel
251,188.9090875244,69.23115600586803,215.48,137.0,161.76,8.0,248.07149292004,435.3947399902799,2445.5251074208004,481.7814807129599,-147.57428833012,2475.5251074208004,15.179789581288002,948.68944091788,2415.5251074208004,5.811633982415401,129.0,53.72,6929.88,64.33163742723445,466.6016911316719,1096.263729248,60.0,30691110.5996058,t_kneel_stand
252,193.26340517791306,68.91655897057827,218.65217391304347,137.0,168.0,8.0,288.62200396995655,443.242018989913,2474.3767620573913,515.0865491783478,-149.29422925865217,2504.3767620573913,68.57285441523914,960.0208395253045,2444.3767620573913,6.715771914377399,129.0,50.65217391304347,6534.130434782607,72.569129812146,446.5136947631087,1109.3150687839566,60.0,29719462.20114699,t_kneel_stand
253,193.73906679503705,68.95087178548889,219.07407407407408,137.0,168.0,8.0,292.90924976496296,443.1884211787407,2475.742540147407,519.0720893011852,-149.37564821588893,2505.742540147407,68.61116847285183,960.5572464554815,2445.742540147407,6.4495610361357905,129.0,51.074074074074076,6588.555555555556,70.27126491779052,450.46092082833337,1109.9328946713704,60.0,29998883.62747938,p_stand
254,193.6350518588966,69.02089980553794,219.0,137.0,168.0,8.0,292.04110191617247,442.63295561693104,2476.038515288277,518.4826407595862,-149.39329213106893,2506.038515288277,68.6194710567138,960.6734808559311,2446.038515288277,6.3702378777949775,129.0,51.0,6579.0,69.60049293845657,449.86316970287237,1110.066772987,60.0,29962689.424666237,p_stand
255,191.9213979084,68.92030792236,218.6,137.0,167.06666666666666,8.0,281.1776713054,450.4286661782666,2514.736083984667,522.792150879,-151.70018412279998,2544.736083984667,61.31390279134666,975.8718383789999,2484.736083984667,7.3249432097598515,129.0,51.53333333333333,6647.8,79.11197815982007,461.47824808765336,1127.5720225018,60.0,31220997.69220696,p_stand
256,190.71937179549997,76.7032823562625,218.75,137.0,167.0,17.5,284.68955612175,399.623462677125,2637.40359497,550.060592651375,-159.01279830925003,2667.40359497,64.718400955225,935.7565536499999,2607.40359497,2.715654972244266,119.5,51.75,6184.125,38.90903571338481,485.34219169615005,1094.76935195925,60.0,31880265.400900576,p_stand
257,195.9031999377778,83.96946546767778,223.44444444444446,137.0,169.55555555555554,28.666666666666668,355.5854627822222,356.8462727864445,2824.3348795577776,635.0300089517777,-170.156399197,2854.3348795577776,93.62831539583333,894.9548678927777,2794.3348795577776,1.5026341832702315,108.33333333333333,53.888888888888914,5837.962962962965,1.9735429260151705,541.4016935559445,1065.1112670897776,60.0,34599182.62967541,p_stand
258,196.15738487237502,84.1023302078375,223.75,137.0,172.5,30.0,356.90422821037504,354.34037780762503,2814.88232422,635.97321319575,-169.59289932237502,2844.88232422,122.07032966625,878.90888214125,2784.88232422,0.6131053139508396,107.0,51.25,5483.75,18.861955899625855,513.9028835295,1048.501781463625,60.0,32329685.332798474,t_stand_sit
259,196.29363544173077,84.0380818293654,224.69230769230768,137.0,173.53846153846155,29.923076923076923,358.2016671987693,354.92762638961534,2814.5092210042317,645.2891211875769,-169.57065934392307,2844.5092210042317,132.19420535742307,879.5423114483461,2784.5092210042317,1.390721689614061,107.07692307692308,51.15384615384613,5477.39644970414,26.66599558083317,513.0949158301539,1049.1129707922692,60.0,32297671.886698924,p_sit
260,196.22270488737502,84.18077564239375,224.75,137.0,172.0,29.25,357.690481185875,353.7062072754375,2815.9958038331247,646.2026252746874,-169.65927791587498,2845.9958038331247,117.23478126531248,886.587890625,2785.9958038331247,0.003768928614711342,107.75,52.75,5683.8125,12.983044158310236,528.967844009375,1056.247168540875,60.0,33523247.24904441,p_sit
261,193.10365486137496,83.42421150208123,219.75,136.0,168.0,30.375,328.71572303768755,363.52235794075,2833.6381225587497,599.786609649625,-160.61226367950002,2863.6381225587497,78.32790243629375,881.186607360875,2803.6381225587497,0.2535786612646973,105.625,51.75,5466.09375,15.022466584288054,521.4587072133313,1041.798871040375,60.0,32595305.548141323,p_sit
262,183.2086406506842,80.73375139738947,215.0,134.89473684210526,152.6315789473684,31.68421052631579,252.05824440415793,427.26749460321054,3102.4221319894727,604.139831543,-163.57006595005262,3132.4221319894727,-80.12683155666315,950.966710141,3072.4221319894727,5.0023164198843375,103.21052631578947,62.36842105263159,6437.07756232687,67.54786649329162,684.2666630996632,1114.5367760910526,60.0,45758421.64066086,p_sit
263,179.92630440850004,81.05530357361428,215.0,134.42857142857142,142.78571428571428,45.57142857142857,228.26615415303579,446.2107979911073,3267.243922642144,635.9284711565715,-166.79937090200002,3297.243922642144,-195.55734470914285,844.8401729038213,3237.243922642144,12.499418521351771,88.85714285714285,72.21428571428572,6416.755102040816,154.1894403401585,831.4858158657144,1011.6395438058214,60.0,50469835.88660415,t_sit_lie
264,178.74403936209092,80.2994474931182,215.0,134.27272727272728,138.0,46.0,216.38489185672725,458.31342939890914,3292.0819646672726,640.7188998135455,-166.2647954766364,3322.0819646672726,-251.65873579536358,846.4885253904544,3262.0819646672726,11.760997979603708,88.27272727272728,77.0,6797.000000000001,146.87734184897636,892.377635608909,1012.7533208670908,60.0,54225504.83582672,t_sit_lie
265,178.6003112792857,80.35565240042142,215.0,134.78571428571428,138.0,46.0,214.8338317871428,457.8933901106071,3293.7323172439287,641.037192208357,-172.3308928353571,3323.7323172439287,-251.78605651857146,846.9167916434287,3263.7323172439287,12.294043024169156,88.78571428571428,77.0,6836.499999999999,153.1469799743245,892.8232487269286,1019.2476844787858,60.0,54600481.73482494,t_sit_lie
266,178.6774243806316,80.38804024144208,215.0,135.0,138.0,46.0,215.7797305458948,457.6362593800527,3294.5752724100007,641.1997680664211,-174.87265898063157,3324.5752724100007,-251.85108465900004,847.1355398077895,3264.5752724100007,12.322794448626013,89.0,77.0,6853.0,153.5220204407949,893.0508527254212,1022.0081987884212,60.0,54762317.605222285,p_lie
267,179.06414794942856,80.68417249407142,215.0,136.71428571428572,137.71428571428572,46.0,219.067315238,451.7814156667143,3276.931012835714,637.7967790877144,-193.83560616642856,3306.931012835714,-253.73132760171433,842.5569719584286,3246.931012835714,12.593557706648461,90.71428571428572,77.28571428571428,7010.918367346939,155.98051475780812,891.5281066894288,1036.3925781248572,60.0,55438386.77775779,p_lie
268,177.92214118122223,81.46208869087224,215.0,136.77777777777777,134.44444444444446,46.0,205.86833021383336,442.6815439859445,3275.7310112849996,637.5653449163334,-194.49290296761112,3305.7310112849996,-290.8674519855,842.2455783420556,3245.731011285,10.486859709518917,90.77777777777777,80.55555555555554,7312.654320987653,132.03065379240832,928.4327969018334,1036.7384813096667,59.999999999999545,57752520.47148514,p_lie
269,177.36767578117647,80.67665234735293,215.0,133.35294117647058,135.2941176470588,46.0,200.68826204188238,454.40700575888235,3295.317727482353,641.3429709042352,-155.66488019152942,3325.317727482353,-282.91055656876466,847.3281860351765,3265.3177274823524,10.215748442140345,87.35294117647058,79.70588235294119,6962.543252595156,129.34670018610382,924.2535274729998,1002.9930662267059,60.000000000000455,55621192.76946001,p_lie
270,177.05388330533336,80.52685631646297,215.0,131.0,135.85185185185185,46.0,197.47238667807403,457.0727346914445,3302.0908564811107,642.6492716470741,-128.5298959237037,3332.0908564811107,-277.07962601281486,849.0857792606666,3272.0908564811107,9.39019305988721,85.0,79.14814814814815,6727.592592592593,119.95732087773285,919.728897659889,977.6156751843703,60.0,53948483.23634094,t_turn
271,177.04892599165518,80.47822676034826,215.0,131.0,135.93103448275863,46.0,197.38414632865513,457.56412374555174,3301.574176656897,642.5496363146553,-128.50996556772415,3331.574176656897,-276.1266500538965,848.9517022494136,3271.574176656897,9.52776871186689,85.0,79.06896551724137,6720.862068965516,121.52513277347452,918.6762863685519,977.4616678171378,60.0,53878251.30347156,p_lie
272,177.0463530442414,80.34714771139312,215.0,131.0,135.93103448275863,46.0,197.40419953444828,459.19807170993096,3302.408144195517,642.7104723700344,-128.54213530448277,3332.408144195517,-276.19664369779315,849.1681076574483,3272.4081441955163,9.720266561254775,85.0,79.06896551724137,6720.862068965516,123.76807590294175,918.9071160678275,977.710242961931,60.000000000000455,53905493.98260779,p_lie
273,177.03628009304342,80.2462062006348,215.0,131.0,136.0,46.0,197.34195875082608,460.4937903363043,3303.319410241304,642.8862278150435,-128.57728576656527,3333.319410241304,-275.48252802304347,849.4045728601305,3273.3194102413045,9.932475144408215,85.0,79.0,6715.0,126.24288408204893,918.368755838087,977.9818586266958,59.999999999999545,53888878.96435271,p_lie
274,177.11910522456,80.055071411124,215.0,133.8,136.0,46.0,197.89699645996004,461.76568359372004,3296.6149609363997,641.5931591796401,-160.94112915039995,3326.6149609363997,-274.91827758784,847.6648217773599,3266.6149609363997,12.362828524758108,87.80000000000001,79.0,6936.200000000001,154.15727544475885,916.5114367674801,1008.6059509277597,60.0,55463933.35302189,p_lie
275,177.40991451863158,79.91826107627894,215.0,136.26315789473685,134.21052631578948,46.0,201.2155673378421,463.2518198112106,3295.903500204737,641.4559518915263,-189.66464956184208,3325.903500204737,-295.36159796447373,847.4801892733157,3265.9035002047367,12.809112311081577,90.26315789473685,80.78947368421052,7292.313019390582,159.45686704955756,936.817549856,1037.1448388351578,60.000000000000455,58296929.20580135,p_lie
276,177.48592277191304,80.09144127886955,215.0,137.0,134.0,46.0,202.33358963665214,461.79129426373913,3299.780252208696,642.2036371644347,-198.49927752943478,3329.780252208696,-298.11681730852166,848.486192786261,3269.780252208696,12.904528088714542,91.0,81.0,7371.0,160.80433727870957,940.3204544729563,1046.9854703156957,60.0,59070111.196430214,t_turn
277,177.60728928127588,80.14025142275173,215.0,136.93103448275863,135.17241379310346,46.0,203.7274917076207,461.20292084793107,3299.6125067351722,642.1712941136552,-197.683944175931,3329.6125067351722,-284.65934385106885,848.4426606277243,3269.6125067351722,13.532122054885136,90.93103448275863,79.82758620689654,7258.804994054697,168.00029428920425,926.830637964724,1046.1266048036553,60.0,58174931.31132255,p_lie
278,177.64888763429167,80.15922609965834,215.0,137.0,136.0,46.0,204.21496009816667,460.99764887500004,3299.7127176925,642.1906153360001,-198.49525197345835,3329.7127176925,-275.1789894103333,848.4686660766251,3269.7127176925,14.149139563257307,91.0,79.0,7189.0,175.1135381359279,917.3696047463334,1046.9639180500835,60.0,57627172.54111666,p_lie
279,177.63184102388888,80.05892859563333,215.0,136.77777777777777,136.0,46.0,204.06507534466664,462.26500108511107,3300.476453993333,642.3379177517778,-195.94628567155553,3330.476453993333,-275.2432657877778,848.6668565541111,3270.476453993333,14.133398805946662,90.77777777777777,79.0,7171.444444444444,174.9488411127362,917.5811835395556,1044.6131422256667,60.0,57511041.80306408,p_lie
280,177.63620942217244,80.13843983617588,215.0,137.0,136.0,46.0,204.07918417044826,461.2624795848274,3299.887249124483,642.2242810479655,-198.505655222931,3329.887249124483,-275.19367612644834,848.5139496901724,3269.887249124483,14.196457392851691,91.0,79.0,7189.0,175.66822470787577,917.4179571744139,1047.0196049131034,60.0,57633275.223656476,p_lie
281,178.47978413906674,80.56195271809665,215.0,136.06666666666666,136.0,46.0,212.22644602460002,453.08188171393346,3275.928833007,637.6034973143999,-186.30795364380003,3305.928833007,-273.17733764643333,842.2969055175331,3245.928833007,11.678019634567562,90.06666666666666,79.0,7115.266666666666,145.64672085734856,910.7808349608332,1028.604859161333,60.0,56210015.548303746,p_lie
282,181.16348535888233,80.65089999927648,215.0,135.94117647058823,142.47058823529412,32.8235294117647,234.21877064417643,436.1307265338234,3160.171544691764,615.2777674057647,-177.91135316741176,3190.171544691764,-193.24203670735295,955.8038796824119,3130.171544691764,3.303168568605315,103.11764705882354,72.52941176470588,7479.062283737025,49.733710112265726,808.5198041131177,1133.7152328498237,60.0,54997873.079027824,p_lie
283,187.55741958624998,81.08664665222503,215.0,131.0,159.1,26.3,285.175415039,403.4667541503501,2956.2622314454998,575.9504638671999,-115.19012908929999,2986.2622314454998,-10.925883293209997,961.3933197021,2926.2622314454998,4.77657923301674,104.7,55.900000000000006,5852.7300000000005,36.98197428746323,586.8763471604099,1076.5834487914,60.0,37909281.71040318,t_lie_sit
284,190.17834472645453,81.88657240433638,215.0,130.8181818181818,168.72727272727272,25.636363636363637,311.83561567836364,393.84921819509094,2946.7810724436367,574.1218483664545,-112.92436634404544,2976.7810724436367,89.25024483425454,965.1729070490907,2916.7810724436367,5.334348391756848,105.18181818181817,46.27272727272728,4867.0495867768595,42.47154465895699,484.87160353219997,1078.0972733931362,60.0,31364325.22282935,t_lie_sit
285,190.06931050633332,81.53124491373335,215.0,131.0,168.66666666666666,26.0,310.8466796873334,397.67812601733334,2948.0091552716663,574.3587137858334,-114.871779124,2978.0091552716663,88.68049494425001,961.8535868325001,2918.0091552716663,4.11713808498515,105.0,46.33333333333334,4865.000000000001,29.98326807951605,485.6782188415834,1076.7253659565001,60.0,31376523.4751583,t_lie_sit
286,190.20969807013637,82.10797951439089,215.0,130.72727272727272,169.63636363636363,27.363636363636363,312.2545790236818,391.6604198109091,2947.5987770781812,574.2795715332272,-112.00857647975454,2977.5987770781812,98.58983403986818,947.7640158912274,2917.5987770781812,3.907849185299611,103.36363636363636,45.363636363636374,4688.950413223141,27.95134132644978,475.6897374933591,1059.7725923709818,60.0,30247376.77605654,p_sit
287,190.28612670896,82.27583404541599,215.0,131.0,169.68,27.92,313.12837036123994,390.03021972655995,2948.3838378916,574.4309790038001,-114.88623229976001,2978.3838378916,99.06395965574401,942.3287329101599,2918.3838378916,3.49711635821744,103.08,45.31999999999999,4671.585599999999,23.77614604519215,475.36701934805603,1057.21496520992,60.0,30153907.609319903,p_sit
288,188.89007377624998,73.58139371871876,214.125,130.75,165.625,16.375,278.073135375875,444.72931861887497,2742.158218384375,526.50354957575,-104.55959701536251,2772.158218384375,53.696022748956246,983.5014533995,2712.158218384375,0.7341517508136803,114.375,48.5,5547.1875,19.204949927305847,472.8075268267937,1088.0610504148624,60.0,30866607.256992865,p_sit
289,192.18801946226085,64.39337937727826,217.8695652173913,137.17391304347825,169.3913043478261,8.0,291.83969381586945,504.8775475544784,2588.324600884348,530.9546601668694,-157.60850325878263,2618.324600884348,83.84047085315217,1004.7734693445656,2558.324600884348,16.35184326518487,129.17391304347825,48.47826086956522,6262.126654064272,162.6839142552716,447.11418931371725,1162.3819726033482,60.0,31183048.401205532,p_sit
290,192.9427455554546,65.9376796375682,217.63636363636363,137.27272727272728,168.8181818181818,8.0,295.1941986084545,484.4436645507272,2555.373313210454,522.5327259410908,-156.59529737990906,2585.373313210454,78.08900625055001,991.8319618918636,2525.373313210454,12.728554723156705,129.27272727272728,48.81818181818181,6310.859504132231,128.1182120787281,444.4437196905408,1148.4272592717725,60.0,30624676.97428558,t_sit_stand
291,193.10457229625,66.212572097775,217.0,137.5,168.5,8.0,296.98287963875003,482.529296875,2558.2826538074996,517.3460083004999,-158.829486847,2588.2826538074996,75.3548641205,992.974624634,2528.2826538074996,11.986894092553904,129.5,48.5,6280.75,121.53210931677734,441.9911441799999,1151.8041114809998,60.0,30545233.026282914,p_stand
292,192.9843673705,65.85188293455,217.0,137.5,168.5,8.0,296.906036377,487.40962219225,2566.9397583025,519.0764160155,-159.365383148,2596.9397583025,75.617538452175,996.3746337890001,2536.9397583025,12.746108307080938,129.5,48.5,6280.75,128.7269633031907,443.45887756332496,1155.740016937,60.0,30751390.239954013,p_stand
293,192.61596679694998,66.120717620855,217.0,137.5,168.4,8.0,292.90173645015,483.85214843759996,2560.9241821289993,517.8740264893502,-158.9978385926,2590.9241821289993,74.55130195617501,994.0120422364502,2530.9241821289993,12.465598144599298,129.5,48.599999999999994,6293.699999999999,126.00564451306548,443.3227245331752,1153.0098808290502,60.0,30669328.90696837,p_stand
294,193.00482482899997,65.89705123899999,217.0,138.2,169.2,8.0,296.6301330567,486.25054016110005,2562.9860839860003,518.2861389161001,-165.48757781980004,2592.9860839860003,81.71725997923,994.8218444825001,2532.9860839860003,13.580780563097562,130.2,47.80000000000001,6223.560000000001,136.12228396020714,436.5688789368701,1160.3094223023002,60.0,30393299.02286415,p_stand
295,192.17978515619998,65.88813629147998,216.6,137.4,167.6,8.0,290.3102539064,488.1771606443999,2572.7138671879998,516.5704895018,-158.8106262206,2602.7138671879998,67.75568847656001,998.6424072274,2542.7138671879998,12.676086256240765,129.4,49.0,6340.6,128.3877496647658,448.81480102524,1157.453033448,60.0,31168923.174181476,p_stand
296,192.03538513200002,65.74912414552,216.6,137.0,168.4,8.0,288.756085205,489.00275268539997,2570.45864258,516.1194519042,-155.0219909666,2600.45864258,74.82777099612001,997.7566528312,2540.45864258,12.967828663744399,129.0,48.19999999999999,6217.799999999998,130.9219781229341,441.29168090807997,1152.7786437978,60.0,30522697.526188076,p_stand
297,191.50624720250005,66.45022042592917,217.25,137.08333333333334,165.58333333333334,8.25,282.51954142258325,480.1831258137917,2556.895100911251,519.2877998352917,-154.972173055,2586.895100911251,49.63533393541667,990.2329686482917,2526.895100911251,11.46595767155101,128.83333333333334,51.66666666666666,6656.388888888888,117.01091056550979,469.65246589987504,1145.2051417032917,60.0,32270905.125730004,p_stand
298,189.90441210531043,81.88687765186897,219.6206896551724,137.68965517241378,152.75862068965517,43.44827586206897,266.39785766603444,339.5430203142069,2540.3434216731034,537.3921445649312,-159.44228547193106,2570.3434216731034,-63.728080420655175,673.9763541385518,2510.343421673103,9.767833705072817,94.24137931034481,66.86206896551724,6301.173602853744,97.73520760072887,601.1202249855863,833.4186396104828,60.000000000000455,30059088.00899031,p_stand
299,188.92265605925,84.31529045105,218.5,137.625,149.75,52.0,257.5812921523125,317.799764633125,2539.6778106681245,527.1482353209376,-158.8164796829375,2569.6778106681245,-90.207903861975,598.4410400391249,2509.677810668125,10.183467926370469,85.625,68.75,5886.71875,100.48526000436345,617.3561391829126,757.2575197220624,59.999999999999545,28049854.72457023,p_stand
